title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·凯鑫苑 4室2厅 南,浦东-高行-凯鑫苑,99.9,4,10000,10000,10000.0,100.1001001001001,100.1001001001001,100.1001001001001
整租·玖玺 4室2厅 南,闵行-马桥-玖玺,123.41,4,6500,6500,6500.0,52.669961915566,52.669961915566,52.669961915566
整租·塘和家园仁育苑 2室1厅 南,松江-泗泾-塘和家园仁育苑,70.29,2,4500,4500,4500.0,64.02048655569781,64.02048655569781,64.02048655569781
整租·知雅汇(公寓) 4室2厅 南,松江-九亭-知雅汇(公寓),131.14,4,6800,6800,6800.0,51.852981546438926,51.852981546438926,51.852981546438926
整租·星辰园(公寓) 1室1厅 南,松江-松江大学城-星辰园(公寓),65.24,1,4200,4200,4200.0,64.37768240343348,64.37768240343348,64.37768240343348
整租·吉联大厦 3室2厅 南,虹口-鲁迅公园-吉联大厦,139.06,3,14800,14800,14800.0,106.42887962030778,106.42887962030778,106.42887962030778
整租·东安公寓 2室1厅 西北,静安-江宁路-东安公寓,76.59,2,11500,11500,11500.0,150.15015015015015,150.15015015015015,150.15015015015015
整租·美树铭家 3室2厅 南/北,宝山-张庙-美树铭家,124.63,3,7500,7500,7500.0,60.17812725667977,60.17812725667977,60.17812725667977
整租·曹杨三村(杏杨园) 2室1厅 南,普陀-曹杨-曹杨三村(杏杨园),46.22,2,5300,5300,5300.0,114.66897446992644,114.66897446992644,114.66897446992644
整租·星尚湾名邸 3室2厅 南/北,青浦-华新-星尚湾名邸,165.26,3,5500,5500,5500.0,33.28089071765703,33.28089071765703,33.28089071765703
整租·临港十七区 1室1厅 北,浦东-临港新城-临港十七区,34.31,1,2000,2000,2000.0,58.292043136111914,58.292043136111914,58.292043136111914
整租·佘北家园竹青苑 3室1厅 南,松江-佘山-佘北家园竹青苑,87.0,3,2800,2800,2800.0,32.18390804597701,32.18390804597701,32.18390804597701
整租·颐亭花园(别墅) 4室2厅 南,松江-九亭-颐亭花园(别墅),227.12,4,17500,17500,17500.0,77.05177879535047,77.05177879535047,77.05177879535047
整租·明丰公寓 3室2厅 南,松江-松江新城-明丰公寓,122.54,3,4800,4800,4800.0,39.1708829769871,39.1708829769871,39.1708829769871
整租·众众德尚世嘉 2室2厅 南,闵行-颛桥-众众德尚世嘉,93.09,2,6200,6200,6200.0,66.60221291223547,66.60221291223547,66.60221291223547
整租·佳伟小区 2室1厅 南,虹口-凉城-佳伟小区,85.19,2,5300,5300,5300.0,62.213874867942245,62.213874867942245,62.213874867942245
整租·古美西路420弄 2室1厅 南,闵行-古美-古美西路420弄,75.72,2,6200,6200,6200.0,81.88061278394083,81.88061278394083,81.88061278394083
整租·凌川佳苑 3室2厅 南,浦东-川沙-凌川佳苑,114.0,3,5000,5000,5000.0,43.85964912280702,43.85964912280702,43.85964912280702
整租·新华联奥莱悦府 2室1厅 南,青浦-赵巷-新华联奥莱悦府,83.35,2,6600,6600,6600.0,79.18416316736653,79.18416316736653,79.18416316736653
整租·航建大楼 2室1厅 南/北,徐汇-斜土路-航建大楼,52.12,2,7600,7600,7600.0,145.81734458940906,145.81734458940906,145.81734458940906
整租·荣乐小区 2室1厅 南,松江-松江老城-荣乐小区,41.0,2,3000,3000,3000.0,73.17073170731707,73.17073170731707,73.17073170731707
整租·华美达公寓 1室0厅 北,杨浦-黄兴公园-华美达公寓,36.54,1,3800,3800,3800.0,103.99562123700055,103.99562123700055,103.99562123700055
整租·凯旋豪庭 2室2厅 南,徐汇-徐家汇-凯旋豪庭,111.61,2,14000,14000,14000.0,125.43678881820625,125.43678881820625,125.43678881820625
整租·绿地新江桥城一期 2室1厅 南/北,嘉定-江桥-绿地新江桥城一期,76.65,2,5400,5400,5400.0,70.45009784735812,70.45009784735812,70.45009784735812
整租·泾华新村 2室1厅 南,浦东-洋泾-泾华新村,62.02,2,6200,6200,6200.0,99.96775233795549,99.96775233795549,99.96775233795549
整租·郁庭峰 3室2厅 南/北,长宁-北新泾-郁庭峰,127.93,3,10500,10500,10500.0,82.0761353865395,82.0761353865395,82.0761353865395
整租·浦江世博家园九街坊 2室1厅 南,闵行-浦江-浦江世博家园九街坊,79.6,2,4300,4300,4300.0,54.02010050251257,54.02010050251257,54.02010050251257
整租·长海二村 2室1厅 南,杨浦-中原-长海二村,56.68,2,4500,4500,4500.0,79.39308398023995,79.39308398023995,79.39308398023995
整租·东方花园二期 3室2厅 南,闵行-七宝-东方花园二期,133.24,3,13000,13000,13000.0,97.56829780846591,97.56829780846591,97.56829780846591
整租·九英里 1室1厅 南,宝山-共康-九英里,53.01,1,5000,5000,5000.0,94.32182607055273,94.32182607055273,94.32182607055273
整租·东方城市花园(二期) 1室2厅 南,浦东-南码头-东方城市花园(二期),77.92,1,9300,9300,9300.0,119.35318275154003,119.35318275154003,119.35318275154003
整租·象屿鼎城(公寓) 2室2厅 南/北,浦东-川沙-象屿鼎城(公寓),122.0,2,8700,8700,8700.0,71.31147540983606,71.31147540983606,71.31147540983606
整租·崧泽华城秀景苑 3室1厅 南,青浦-赵巷-崧泽华城秀景苑,79.93,3,4500,4500,4500.0,56.29926185412235,56.29926185412235,56.29926185412235
整租·茉莉雅苑 2室1厅 南,松江-泗泾-茉莉雅苑,72.0,2,3500,3500,3500.0,48.611111111111114,48.611111111111114,48.611111111111114
整租·打虎山路118弄 3室1厅 南/北,杨浦-鞍山-打虎山路118弄,88.49,3,8000,8000,8000.0,90.40569555882021,90.40569555882021,90.40569555882021
整租·云台二小区 2室2厅 南,浦东-世博-云台二小区,90.92,2,8300,8300,8300.0,91.28904531456224,91.28904531456224,91.28904531456224
整租·玉兰三村 3室2厅 南/北,嘉定-安亭-玉兰三村,75.24,3,4500,4500,4500.0,59.80861244019139,59.80861244019139,59.80861244019139
整租·长风一村小区 2室0厅 南,普陀-长风-长风一村小区,47.56,2,5520,5520,5520.0,116.06391925988225,116.06391925988225,116.06391925988225
整租·新湖明珠城（三期） 2室2厅 南/北,普陀-武宁-新湖明珠城（三期）,130.6,2,19800,19800,19800.0,151.60796324655436,151.60796324655436,151.60796324655436
整租·中核锦悦府 4室2厅 南,青浦-徐泾-中核锦悦府,151.06,4,22000,22000,22000.0,145.6374950350854,145.6374950350854,145.6374950350854
整租·世盟壹天地 1室1厅 西,嘉定-南翔-世盟壹天地,35.85,1,3200,3200,3200.0,89.26080892608088,89.26080892608088,89.26080892608088
整租·瑞虹新城怡庭 2室2厅 南,虹口-临平路-瑞虹新城怡庭,138.86,2,23000,23000,23000.0,165.63445196600892,165.63445196600892,165.63445196600892
整租·乐山四五村 1室1厅 南,徐汇-徐家汇-乐山四五村,33.58,1,5500,5500,5500.0,163.78796902918404,163.78796902918404,163.78796902918404
整租·万科翡翠公园（商用） 1室1厅 东,浦东-张江-万科翡翠公园（商用）,45.37,1,7200,7200,7200.0,158.6951730218206,158.6951730218206,158.6951730218206
整租·潍坊二村 2室1厅 南/北,浦东-潍坊-潍坊二村,48.73,2,6500,6500,6500.0,133.38805663862098,133.38805663862098,133.38805663862098
整租·航天小区 2室1厅 南,杨浦-五角场-航天小区,63.64,2,7500,7500,7500.0,117.85040854808297,117.85040854808297,117.85040854808297
整租·泗塘二村 1室0厅 南,宝山-张庙-泗塘二村,29.56,1,3200,3200,3200.0,108.25439783491206,108.25439783491206,108.25439783491206
整租·耀华大楼 2室1厅 南,浦东-世博-耀华大楼,69.0,2,8000,8000,8000.0,115.94202898550725,115.94202898550725,115.94202898550725
整租·上南三村 1室1厅 南,浦东-世博-上南三村,37.32,1,5500,5500,5500.0,147.37406216505894,147.37406216505894,147.37406216505894
整租·番禺小区 1室1厅 南,徐汇-徐家汇-番禺小区,40.81,1,5500,5500,5500.0,134.77088948787062,134.77088948787062,134.77088948787062
整租·共康雅苑二期 2室1厅 南,宝山-共康-共康雅苑二期,70.4,2,4900,4900,4900.0,69.60227272727272,69.60227272727272,69.60227272727272
整租·光华大厦 1室1厅 南,长宁-仙霞-光华大厦,44.98,1,6000,6000,6000.0,133.3926189417519,133.3926189417519,133.3926189417519
整租·文定天下苑 2室2厅 南,徐汇-徐家汇-文定天下苑,88.66,2,11500,11500,11500.0,129.70900067674262,129.70900067674262,129.70900067674262
整租·福源汇居 1室1厅 南,徐汇-徐家汇-福源汇居,48.57,1,9500,9500,9500.0,195.59398805847232,195.59398805847232,195.59398805847232
整租·永新花苑 4室2厅 南/北,徐汇-徐家汇-永新花苑,172.63,4,23500,23500,23500.0,136.12929386549268,136.12929386549268,136.12929386549268
整租·航欣苑 3室2厅 南/北,浦东-航头-航欣苑,127.78,3,6500,6500,6500.0,50.86868054468618,50.86868054468618,50.86868054468618
整租·百第宜山大楼 1室0厅 南,徐汇-田林-百第宜山大楼,31.81,1,4700,4700,4700.0,147.75227915749764,147.75227915749764,147.75227915749764
整租·宝华现代城 3室2厅 南,静安-大宁-宝华现代城,135.79,3,13500,13500,13500.0,99.4182193092275,99.4182193092275,99.4182193092275
整租·绿地东海岸财富广场 1室1厅 西南,金山-金山-绿地东海岸财富广场,60.05,1,1300,1300,1300.0,21.64862614487927,21.64862614487927,21.64862614487927
整租·品尊国际 3室2厅 南/北,普陀-真如-品尊国际,153.16,3,21000,21000,21000.0,137.11151736745887,137.11151736745887,137.11151736745887
