title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·美利国际 2房间 北,大兴-旧宫-美利国际,130.0,2,7900,7900,7900.0,60.76923076923077,60.76923076923077,60.76923076923077
整租·林达海渔广场 3房间 北,朝阳-十里河-林达海渔广场,93.0,3,6900,6900,6900.0,74.19354838709677,74.19354838709677,74.19354838709677
整租·尚峯壹号 1房间 南,顺义-顺义其它-尚峯壹号,54.58,1,3100,3100,3100.0,56.79736167094174,56.79736167094174,56.79736167094174
整租·嘉慧苑 7房间 南/北,海淀-紫竹桥-嘉慧苑,264.76,7,25000,25000,25000.0,94.42513974920683,94.42513974920683,94.42513974920683
整租·智地香蜜湾 3房间 南,顺义-后沙峪-智地香蜜湾,69.9,3,6800,6800,6800.0,97.28183118741057,97.28183118741057,97.28183118741057
整租·金澳国际 1室0厅 西南,海淀-马甸-金澳国际,55.0,1,7200,7200,7200.0,130.9090909090909,130.9090909090909,130.9090909090909
整租·中海城紫鑫阁 2房间 北,朝阳-成寿寺-中海城紫鑫阁,48.0,2,5200,5200,5200.0,108.33333333333333,108.33333333333333,108.33333333333333
整租·海淀路小区 2室1厅 南/北,海淀-圆明园-海淀路小区,58.0,2,7900,7900,7900.0,136.20689655172413,136.20689655172413,136.20689655172413
整租·金隅可乐 3房间 西/北,朝阳-双桥-金隅可乐,65.49,3,4800,4800,4800.0,73.29363261566652,73.29363261566652,73.29363261566652
整租·波普公社 3房间 西,大兴-枣园-波普公社,89.16,3,5000,5000,5000.0,56.07895917451772,56.07895917451772,56.07895917451772
整租·东亚三环 2房间 北,丰台-马家堡-东亚三环,53.68,2,5200,5200,5200.0,96.87034277198212,96.87034277198212,96.87034277198212
整租·东直门外大街(东城） 1室1厅 南,东城-东直门-东直门外大街(东城）,38.38,1,6300,6300,6300.0,164.14799374674308,164.14799374674308,164.14799374674308
整租·IDCITY艾迪城 3房间 南,顺义-后沙峪-IDCITY艾迪城,74.0,3,8500,8500,8500.0,114.86486486486487,114.86486486486487,114.86486486486487
整租·IDCITY艾迪城 3房间 复式 东,顺义-后沙峪-IDCITY艾迪城,60.84,3,6120,6120,6120.0,100.59171597633136,100.59171597633136,100.59171597633136
整租·昆泰嘉诚 4房间 南/北,朝阳-望京-昆泰嘉诚,155.0,4,15300,15300,15300.0,98.70967741935483,98.70967741935483,98.70967741935483
整租·众美MIMO公馆 2房间 北,大兴-大兴新机场-众美MIMO公馆,61.0,2,2280,2280,2280.0,37.377049180327866,37.377049180327866,37.377049180327866
整租·安河家园 1室1厅 南,海淀-海淀其它-安河家园,70.0,1,5000,5000,5000.0,71.42857142857143,71.42857142857143,71.42857142857143
整租·安宁里南区 2室1厅 南/北,海淀-安宁庄-安宁里南区,75.16,2,3600,3600,3600.0,47.89781798829165,47.89781798829165,47.89781798829165
整租·永定路85号院 2室1厅 东,海淀-五棵松-永定路85号院,60.7,2,6000,6000,6000.0,98.84678747940691,98.84678747940691,98.84678747940691
整租·臻御府 3室1厅 南/北,丰台-科技园区-臻御府,89.0,3,7500,7500,7500.0,84.26966292134831,84.26966292134831,84.26966292134831
整租·领秀新硅谷2号院 3室2厅 南/北,海淀-西二旗-领秀新硅谷2号院,144.0,3,14000,14000,14000.0,97.22222222222223,97.22222222222223,97.22222222222223
整租·星悦国际 4房间 南,通州-通州其它-星悦国际,101.5,4,5500,5500,5500.0,54.1871921182266,54.1871921182266,54.1871921182266
整租·东大街西里 3室1厅 南/北,丰台-七里庄-东大街西里,71.0,3,5500,5500,5500.0,77.46478873239437,77.46478873239437,77.46478873239437
整租·首开龙湖天琅 6房间 南/北,大兴-瀛海-首开龙湖天琅,127.12,6,11000,11000,11000.0,86.53241032095657,86.53241032095657,86.53241032095657
整租·庑殿家苑B区 1室1厅 南/北,大兴-旧宫-庑殿家苑B区,64.0,1,2600,2600,2600.0,40.625,40.625,40.625
整租·苏州街33号公寓 1房间 西北,海淀-苏州桥-苏州街33号公寓,67.4,1,8500,8500,8500.0,126.1127596439169,126.1127596439169,126.1127596439169
整租·上东8号 3房间 东/南,朝阳-酒仙桥-上东8号,112.73,3,15600,15600,15600.0,138.38374878027145,138.38374878027145,138.38374878027145
整租·首开国风美唐综合楼 1房间 西,昌平-回龙观-首开国风美唐综合楼,60.39,1,5300,5300,5300.0,87.76287464812054,87.76287464812054,87.76287464812054
整租·中国铁建顺鑫汇 3房间 南/北,顺义-顺义其它-中国铁建顺鑫汇,66.0,3,3700,3700,3700.0,56.06060606060606,56.06060606060606,56.06060606060606
整租·东亚望京中心 2房间 东北,朝阳-望京-东亚望京中心,58.95,2,6300,6300,6300.0,106.87022900763358,106.87022900763358,106.87022900763358
整租·金茂府东区 3室2厅 南/北,朝阳-大望路-金茂府东区,201.0,3,40000,40000,40000.0,199.00497512437812,199.00497512437812,199.00497512437812
整租·冠城名敦道A区 1室1厅 西南,东城-广渠门-冠城名敦道A区,83.0,1,8800,8800,8800.0,106.02409638554217,106.02409638554217,106.02409638554217
整租·悦MOMA 1房间 西,海淀-上地-悦MOMA,68.47,1,6500,6500,6500.0,94.93208704542135,94.93208704542135,94.93208704542135
整租·樱花园 2室1厅 东北,朝阳-惠新西街-樱花园,62.0,2,6800,6800,6800.0,109.6774193548387,109.6774193548387,109.6774193548387
